system_name...1,district,school_name,fac_schtype,system_name...5,total,out_of_school_suspension_oss,juvenile_court_referral,physical_restraint,corporal_punishment,permanent_expulsion,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,harsh
Chickamauga City,Chickamauga City,Gordon Lee Middle School,M,Chickamauga City,337,5,0,0,1,0,21.96,0,4,94,0,0,6
Chickamauga City,Chickamauga City,Gordon Lee High School,H,Chickamauga City,448,28,0,0,0,0,17.19,0,1,96,0,0,28
Chickamauga City,Chickamauga City,Chickamauga Elementary School,E,Chickamauga City,529,2,0,0,0,0,22.68,0,2,95,0,0.6,2
Commerce City,Commerce City,Commerce Primary,E,Commerce City,391,9,0,1,0,0,58.82,11,15,64,2,11.5,10
Commerce City,Commerce City,Commerce Middle School,M,Commerce City,496,61,0,0,0,0,56.45,11,13,70,0,2,61
Commerce City,Commerce City,Commerce High School,H,Commerce City,487,27,0,0,0,0,48.05,11,12,71,1,3.5,27
Commerce City,Commerce City,Commerce Elementary School,E,Commerce City,260,5,0,1,0,0,56.92,10,12,72,0,6.9,6
Dalton Public Schools,Dalton Public Schools,Park Creek Elementary School,E,Dalton Public Schools,563,0,0,0,0,0,92.9,5,83,10,0,37.3,0
Dalton Public Schools,Dalton Public Schools,Blue Ridge Elementary School,E,Dalton Public Schools,1574,0,0,0,0,0,80.1,2,89,6,0,37.5,0
Dalton Public Schools,Dalton Public Schools,Morris Innovative High School,H,Dalton Public Schools,348,17,0,0,0,0,78.74,6,78,12,1,35.9,17
Dalton Public Schools,Dalton Public Schools,Westwood Elementary School,E,Dalton Public Schools,540,1,0,0,0,0,53.33,6,37,48,0,22,1
Dalton Public Schools,Dalton Public Schools,Dalton Middle School,M,Dalton Public Schools,1772,28,4,3,0,0,77.2,5,72,18,0,10.9,35
Dalton Public Schools,Dalton Public Schools,City Park Elementary School,E,Dalton Public Schools,639,0,0,0,0,0,82.68,7,73,15,0,35.7,0
Dalton Public Schools,Dalton Public Schools,Brookwood Elementary School,E,Dalton Public Schools,2491,0,0,0,0,0,52.08,2,49,40,0,18.3,0
Dalton Public Schools,Dalton Public Schools,Roan Elementary School,E,Dalton Public Schools,420,0,0,0,0,0,85.02,7,86,6,0,46.7,0
Dalton Public Schools,Dalton Public Schools,Dalton High School,H,Dalton Public Schools,2067,24,0,0,0,0,64.49,5,68,23,0,4.7,24
City Schools of Decatur,City Schools of Decatur,Oakhurst Elementary School,E,City Schools of Decatur,681,2,0,0,0,0,5.63,34,12,38,0,0,2
City Schools of Decatur,City Schools of Decatur,Fifth Avenue Elementary,E,City Schools of Decatur,941,6,0,0,0,0,92.92,98,8,0,0,3.5,6
City Schools of Decatur,City Schools of Decatur,Westchester Elementary School,E,City Schools of Decatur,365,0,0,0,0,0,22.09,1,10,74,0,1.8,0
City Schools of Decatur,City Schools of Decatur,New Glennwood Elementary,E,City Schools of Decatur,545,0,0,0,0,0,61.98,62,1,34,0,0.3,0
City Schools of Decatur,City Schools of Decatur,Winnona Park Elementary School,E,City Schools of Decatur,697,1,0,0,0,0,5.48,28,10,42,0,3.1,1
City Schools of Decatur,City Schools of Decatur,Clairemont Elementary School,E,City Schools of Decatur,337,2,0,0,0,0,21.78,16,12,61,0,2.7,2
City Schools of Decatur,City Schools of Decatur,Renfroe Middle School,M,City Schools of Decatur,1038,73,0,0,0,0,12.94,3,55,36,0,29,73
City Schools of Decatur,City Schools of Decatur,Decatur High School,H,City Schools of Decatur,897,92,0,1,0,0,12.71,46,11,31,0,0.7,93
Dublin City,Dublin City,Dublin Middle School,M,Dublin City,626,119,0,0,31,0,85.66,93,2,2,0,0,150
Dublin City,Dublin City,Hillcrest Elementary,E,Dublin City,458,16,0,0,52,0,87.64,89,2,5,0,1.3,68
Dublin City,Dublin City,Dublin High School,H,Dublin City,589,263,0,0,0,0,66.33,91,1,4,0,0.7,263
Dublin City,Dublin City,Susie Dasher,E,Dublin City,476,11,0,0,37,0,87.64,95,2,1,0,1.3,48
Dublin City,Dublin City,Moore Street Facility,H,Dublin City,55,8,0,0,0,0,85.92,91,2,5,0,0,8
Gainesville City,Gainesville City,New Holland Core Knowledge Academy,E,Gainesville City,637,11,0,0,0,0,75.82,24,68,5,2,41.1,11
Gainesville City,Gainesville City,Gainesville Middle School,M,Gainesville City,1805,371,0,0,0,0,78.61,17,64,12,1,18,371
Gainesville City,Gainesville City,Centennial Arts Academy,E,Gainesville City,846,24,0,1,0,0,60.52,14,59,20,2,43.6,25
Gainesville City,Gainesville City,Gainesville Exploration Academy,E,Gainesville City,643,9,0,0,0,0,61.28,8,84,3,2,65.3,9
Gainesville City,Gainesville City,Mundy Mill Academy,E,Gainesville City,529,23,0,0,0,0,84.12,10,63,15,2,40.3,23
Gainesville City,Gainesville City,Enota Multiple Intelligences Academy,E,Gainesville City,738,57,0,0,0,0,62.2,24,31,36,2,15.9,57
Gainesville City,Gainesville City,Fair Street International Baccalaureate World School,E,Gainesville City,410,21,0,0,0,0,75.85,33,63,1,3,44.1,21
Gainesville City,Gainesville City,Gainesville High School,H,Gainesville City,2148,183,1,0,0,0,69.04,18,60,16,1,16.6,184
Jefferson City,Jefferson City,Jefferson Middle School,M,Jefferson City,884,32,0,0,0,0,25,8,6,80,0,0.8,32
Jefferson City,Jefferson City,Jefferson Academy,E,Jefferson City,897,13,0,2,0,0,26.98,8,7,79,0,2.6,15
Jefferson City,Jefferson City,Jefferson High School,H,Jefferson City,1134,97,0,0,0,0,20.37,9,8,78,0,0.3,97
Jefferson City,Jefferson City,Jefferson Elementary School,E,Jefferson City,798,1,0,0,0,0,26.44,7,7,79,0,2.6,1
Marietta City,Marietta City,Marietta High School,H,Marietta City,2448,257,0,0,0,0,47.1,40,36,19,0,6.8,257
Marietta City,Marietta City,Sawyer Road Elementary School,E,Marietta City,661,19,0,0,0,0,63.54,29,55,11,0,36.9,19
Marietta City,Marietta City,Marietta Center for Advanced Academics,E,Marietta City,336,0,0,0,0,0,25.89,21,19,46,0,2.1,0
Marietta City,Marietta City,A.L. Burruss Elementary School,E,Marietta City,480,50,0,0,0,0,40.83,38,19,37,0,10,50
Marietta City,Marietta City,Dunleith Elementary School,E,Marietta City,580,16,0,0,0,0,72.41,57,38,3,0,21.9,16
Marietta City,Marietta City,Marietta Middle School,M,Marietta City,1332,287,0,0,0,0,60.29,39,38,17,0,6.4,287
Marietta City,Marietta City,George W. Hartmann Center,H,Marietta City,16,0,0,0,0,0,84,38,31,25,0,0,0
Marietta City,Marietta City,Lockheed Elementary School,E,Marietta City,694,44,0,0,0,0,73.2,44,46,6,0,35.2,44
Marietta City,Marietta City,Marietta Sixth Grade Academy,M,Marietta City,669,57,0,0,0,0,60.39,36,39,18,0,7.5,57
Marietta City,Marietta City,Emily Lembeck Early Learning Center,E,Marietta City,1160,0,0,0,0,0,19.54,1,12,77,0,0.7,0
Marietta City,Marietta City,Park Street Elementary School,E,Marietta City,524,61,0,0,0,0,80.73,23,69,4,0,55.3,61
Marietta City,Marietta City,Hickory Hills Elementary School,E,Marietta City,369,14,0,0,0,0,61.79,36,45,15,0,34.4,14
Marietta City,Marietta City,West Side Elementary School,E,Marietta City,984,14,0,0,0,0,14.37,15,8,69,0,1.4,14
State Charter Schools- Mountain Education Charter High School,State Charter Schools- Mountain Education Charter High School,Mountain Education Charter High School,H,State Charter Schools- Mountain Education Charter High School,1748,42,0,0,0,2,41.93,11,35,41,0,14.5,44
State Charter Schools- Odyssey Charter School,State Charter Schools- Odyssey Charter School,Odyssey Charter School,E,State Charter Schools- Odyssey Charter School,414,5,0,0,0,0,37.04,21,19,49,0,12.6,5
State Charter Schools- Georgia Cyber Academy,State Charter Schools- Georgia Cyber Academy,Georgia Cyber Academy,K12,State Charter Schools- Georgia Cyber Academy,11173,0,0,0,0,0,44.79,38,8,45,0,0.9,0
State Charter Schools- Utopian Academy for the Arts Charter School,State Charter Schools- Utopian Academy for the Arts Charter School,Utopian Academy for the Arts Charter School,M,State Charter Schools- Utopian Academy for the Arts Charter School,258,8,0,0,0,0,89.35,94,5,1,0,0,8
State Charter Schools- Cherokee Charter Academy,State Charter Schools- Cherokee Charter Academy,Cherokee Charter Academy,E,State Charter Schools- Cherokee Charter Academy,825,46,0,0,0,0,22.42,18,15,64,1,6.9,46
State Charter Schools- Georgia Connections Academy,State Charter Schools- Georgia Connections Academy,Georgia Connections Academy,H,State Charter Schools- Georgia Connections Academy,4370,0,0,0,0,0,40.48,34,8,50,0,0,0
"State Charter Schools- Ivy Preparatory Academy, Inc","State Charter Schools- Ivy Preparatory Academy, Inc","Ivy Preparatory Academy, Inc",E,"State Charter Schools- Ivy Preparatory Academy, Inc",640,31,0,0,0,0,47.8,37,3,54,0,0,31
State Charter Schools- Foothills Charter High School (Central Office - Madison),State Charter Schools- Foothills Charter High School (Central Office - Madison),Foothills Charter High School (Central Office - Madison),H,State Charter Schools- Foothills Charter High School (Central Office - Madison),548,42,0,0,0,0,92.9,91,9,6,0,2.3,42
State Charter Schools- International Charter School of Atlanta,State Charter Schools- International Charter School of Atlanta,International Charter School of Atlanta,E,State Charter Schools- International Charter School of Atlanta,733,39,0,0,0,0,61.01,29,19,37,0,6.1,39
State Charter Schools- Scintilla Charter Academy,State Charter Schools- Scintilla Charter Academy,Scintilla Charter Academy,E,State Charter Schools- Scintilla Charter Academy,513,8,0,0,0,0,41.91,35,5,56,0,0,8
State Charter Schools- Georgia School for Innovation and the Classics,State Charter Schools- Georgia School for Innovation and the Classics,Georgia School for Innovation and the Classics,E,State Charter Schools- Georgia School for Innovation and the Classics,718,44,0,0,18,0,68.61,18,6,70,0,0,62
State Charter Schools- Dubois Integrity Academy,State Charter Schools- Dubois Integrity Academy,Dubois Integrity Academy,E,State Charter Schools- Dubois Integrity Academy,445,195,0,0,0,0,90.66,69,20,8,1,7.2,195
State Charter Schools- Coastal Plains Charter High School - Candler Campus,State Charter Schools- Coastal Plains Charter High School - Candler Campus,Coastal Plains Charter High School - Candler Campus,H,State Charter Schools- Coastal Plains Charter High School - Candler Campus,873,11,0,0,0,0,71.71,30,10,56,0,0.9,11
State Charter Schools II- Statesboro STEAM Academy,State Charter Schools II- Statesboro STEAM Academy,Statesboro STEAM Academy,M,State Charter Schools II- Statesboro STEAM Academy,524,1,0,0,0,0,69.71,2,5,94,0,0.5,1
State Charter Schools II- Pataula Charter Academy,State Charter Schools II- Pataula Charter Academy,Pataula Charter Academy,K12,State Charter Schools II- Pataula Charter Academy,991,32,0,0,16,0,65.49,76,18,5,2,10.2,48
State Charter Schools II- Fulton Leadership Academy,State Charter Schools II- Fulton Leadership Academy,Fulton Leadership Academy,M,State Charter Schools II- Fulton Leadership Academy,235,1,0,0,0,0,58.01,0,5,89,1,2.1,1
State Charter Schools II- Atlanta Heights Charter School,State Charter Schools II- Atlanta Heights Charter School,Atlanta Heights Charter School,E,State Charter Schools II- Atlanta Heights Charter School,279,18,0,0,0,0,93.41,13,22,63,5,2.4,18
State Charter Schools II- Coweta Charter Academy,State Charter Schools II- Coweta Charter Academy,Coweta Charter Academy,E,State Charter Schools II- Coweta Charter Academy,2988,13,0,0,0,0,21.03,24,36,29,1,7.1,13
State Charter Schools II- Cirrus Charter Academy,State Charter Schools II- Cirrus Charter Academy,Cirrus Charter Academy,E,State Charter Schools II- Cirrus Charter Academy,477,108,0,0,0,1,81.43,63,5,28,0,0,109
State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy,State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy,Southwest Georgia S.T.E.M. Charter Academy,E,State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy,464,48,0,0,0,0,68.28,9,9,78,0,0,48
State Charter Schools II- Brookhaven Innovation Academy,State Charter Schools II- Brookhaven Innovation Academy,Brookhaven Innovation Academy,E,State Charter Schools II- Brookhaven Innovation Academy,734,8,0,0,0,0,17.14,6,10,65,0,2.1,8
State Charter Schools II- Liberty Tech Charter Academy,State Charter Schools II- Liberty Tech Charter Academy,Liberty Tech Charter Academy,E,State Charter Schools II- Liberty Tech Charter Academy,697,51,0,0,0,2,16.83,7,5,74,0,0.8,53
State Charter Schools II- Genesis Innovation Academy for Boys,State Charter Schools II- Genesis Innovation Academy for Boys,Genesis Innovation Academy for Boys,E,State Charter Schools II- Genesis Innovation Academy for Boys,279,16,0,0,30,0,48.39,92,7,1,1,5.7,46
State Charter Schools II- Genesis Innovation Academy for Girls,State Charter Schools II- Genesis Innovation Academy for Girls,Genesis Innovation Academy for Girls,E,State Charter Schools II- Genesis Innovation Academy for Girls,276,7,0,0,0,0,52.54,97,2,1,0,2.2,7
State Charter Schools II- Resurgence Hall Charter School,State Charter Schools II- Resurgence Hall Charter School,Resurgence Hall Charter School,E,State Charter Schools II- Resurgence Hall Charter School,183,0,0,0,0,0,63.93,96,3,1,0,0,0
State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning,State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning,SAIL Charter Academy - School for Arts-Infused Learning,E,State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning,520,11,0,0,0,0,33.66,15,9,69,0,0,11
State Charter Schools II- International Academy of Smyrna,State Charter Schools II- International Academy of Smyrna,International Academy of Smyrna,E,State Charter Schools II- International Academy of Smyrna,497,84,0,0,0,0,68.21,71,20,2,0,11.9,84
State Charter Schools II- International Charter Academy of Georgia,State Charter Schools II- International Charter Academy of Georgia,International Charter Academy of Georgia,E,State Charter Schools II- International Charter Academy of Georgia,140,1,0,0,0,0,15.23,23,6,11,0,45,1
State Charter Schools II- SLAM Academy of Atlanta,State Charter Schools II- SLAM Academy of Atlanta,SLAM Academy of Atlanta,E,State Charter Schools II- SLAM Academy of Atlanta,72,1,0,0,0,0,73.61,99,1,0,0,0,1
Pelham City,Pelham City,Pelham High School,H,Pelham City,376,29,0,0,0,0,94.95,51,6,41,1,0.8,29
Pelham City,Pelham City,Pelham City Middle School,M,Pelham City,353,134,0,0,0,0,84.12,56,5,37,0,0.6,134
Pelham City,Pelham City,Pelham Elementary School,E,Pelham City,614,23,0,0,2,0,93.2,64,6,27,0,2.8,25
Rome City,Rome City,Elm Street Elementary,E,Rome City,569,106,0,0,0,0,91.95,25,59,11,0,35.7,106
Rome City,Rome City,West Central Elementary School,E,Rome City,606,100,0,0,0,0,82.39,20,61,12,0,33.7,100
Rome City,Rome City,Rome High School,H,Rome City,1932,480,0,0,0,0,54.4,32,33,29,0,6.4,480
Rome City,Rome City,East Central Elementary School,E,Rome City,566,29,0,0,0,0,83.33,27,11,51,0,5.5,29
Rome City,Rome City,Rome Middle School,M,Rome City,990,274,0,0,0,0,85.51,36,35,23,0,5.6,274
Rome City,Rome City,Anna K. Davie Elementary,E,Rome City,389,158,0,0,0,0,86.62,67,16,13,0,11.3,158
Rome City,Rome City,West End Elementary School,E,Rome City,819,43,0,0,0,0,69.49,24,33,32,0,10.7,43
Rome City,Rome City,North Heights Elementary School,E,Rome City,434,156,0,0,0,0,87.09,68,15,11,0,9.2,156
Social Circle City,Social Circle City,Social Circle Primary School,E,Social Circle City,337,6,0,0,0,0,51.04,26,5,64,0,0.9,6
Social Circle City,Social Circle City,Social Circle Middle School,M,Social Circle City,459,60,0,0,0,0,43.14,20,3,73,0,0,60
Social Circle City,Social Circle City,Social Circle Elementary School,E,Social Circle City,381,5,0,0,0,0,52.23,24,4,66,0,1.6,5
Social Circle City,Social Circle City,Social Circle High School,H,Social Circle City,545,47,0,0,0,0,32.48,19,3,73,0,0,47
Thomasville City,Thomasville City,MacIntyre Park Middle School,M,Thomasville City,601,330,0,0,8,0,91.74,55,2,41,0,0,338
Thomasville City,Thomasville City,Scott Elementary School,E,Thomasville City,680,8,0,0,1,0,90.17,90,3,4,0,0.3,9
Thomasville City,Thomasville City,Harper Elementary School,E,Thomasville City,1134,23,0,1,0,0,92.83,98,0,1,1,0,24
Thomasville City,Thomasville City,Thomasville High School,H,Thomasville City,764,219,0,0,0,0,76.44,63,2,34,0,0.1,219
Thomasville City,Thomasville City,Jerger Elementary School,E,Thomasville City,725,2,0,0,0,0,22.34,23,3,70,0,0.4,2
Trion City,Trion City,Trion Elementary School,E,Trion City,609,3,0,0,0,0,60.43,1,21,73,0,7.2,3
Trion City,Trion City,Trion Middle School,M,Trion City,302,2,0,0,0,0,51.99,1,20,76,0,0.7,2
Trion City,Trion City,Trion High School,H,Trion City,400,6,0,0,0,0,45,1,16,81,0,2.5,6
Valdosta City,Valdosta City,Sallas Mahone Elementary,E,Valdosta City,1052,23,0,0,0,0,60.37,60,8,24,0,3.6,23
Valdosta City,Valdosta City,Valdosta Middle School,M,Valdosta City,1138,221,0,0,0,0,39.96,61,8,25,0,3,221
Valdosta City,Valdosta City,J. L. Lomax Elementary School,E,Valdosta City,567,81,0,0,0,0,84.6,84,11,2,1,6.9,81
Valdosta City,Valdosta City,Pinevale Elementary School,E,Valdosta City,553,61,0,0,0,0,94.4,90,7,2,0,4.5,61
Valdosta City,Valdosta City,Newbern Middle School,M,Valdosta City,870,759,0,0,0,1,85.99,92,3,4,0,0,760
Valdosta City,Valdosta City,Valdosta High School,H,Valdosta City,2191,606,0,0,0,0,81.19,72,4,19,0,1,606
Valdosta City,Valdosta City,S.L. Mason Elementary School,E,Valdosta City,845,33,0,0,0,0,87.73,73,10,13,0,2.7,33
Valdosta City,Valdosta City,W.G. Nunn Elementary,E,Valdosta City,955,245,0,1,0,0,20.33,89,4,4,0,0,246
Vidalia City,Vidalia City,J. R. Trippe Middle School,M,Vidalia City,568,66,0,0,0,0,92.61,49,6,41,0,0.2,66
Vidalia City,Vidalia City,Vidalia Comprehensive High School,H,Vidalia City,718,88,0,0,0,0,52.23,45,6,46,0,0.1,88
Vidalia City,Vidalia City,J. D. Dickerson Primary School,E,Vidalia City,359,4,0,0,0,0,92.48,47,7,41,0,3.1,4
Vidalia City,Vidalia City,Sally Dailey Meadows Elementary School,E,Vidalia City,762,154,1,33,0,0,92.52,54,8,33,0,1.8,188
State Schools- Atlanta Area School for the Deaf,State Schools- Atlanta Area School for the Deaf,Atlanta Area School for the Deaf,K12,State Schools- Atlanta Area School for the Deaf,166,33,0,0,0,0,92.91,53,30,14,1,0,33
State Schools- Georgia Academy for the Blind,State Schools- Georgia Academy for the Blind,Georgia Academy for the Blind,K12,State Schools- Georgia Academy for the Blind,96,6,0,0,0,0,69.96,52,4,38,0,0,6
State Schools- Georgia School for the Deaf,State Schools- Georgia School for the Deaf,Georgia School for the Deaf,K12,State Schools- Georgia School for the Deaf,69,11,0,0,0,0,37.5,33,19,41,0,0,11
Department of Juvenile Justice,Department of Juvenile Justice,Atlanta Youth Detention Center,H,Department of Juvenile Justice,27,0,0,0,0,0,65.19,89,0,11,0,0,0
Department of Juvenile Justice,Department of Juvenile Justice,Crisp RYDC,M,Department of Juvenile Justice,290,0,0,0,0,0,73.64,30,14,49,0,7.4,0
Department of Juvenile Justice,Department of Juvenile Justice,Augusta Youth Development Campus,H,Department of Juvenile Justice,65,0,0,0,0,0,73.61,66,3,31,0,0,0
Department of Juvenile Justice,Department of Juvenile Justice,Muscogee Youth Development Center,H,Department of Juvenile Justice,50,0,0,0,0,0,58.59,64,8,24,0,0,0
Department of Juvenile Justice,Department of Juvenile Justice,Rockdale RYDC,H,Department of Juvenile Justice,892,0,0,0,0,0,27.51,2,15,76,0,0,0
Department of Juvenile Justice,Department of Juvenile Justice,Macon Youth Development Campus,H,Department of Juvenile Justice,28,0,0,0,0,0,90.14,79,4,14,0,0,0
Department of Juvenile Justice,Department of Juvenile Justice,Eastman Youth Development Campus,H,Department of Juvenile Justice,45,0,0,0,0,0,92.05,67,4,22,0,0,0
Department of Juvenile Justice,Department of Juvenile Justice,Augusta Regional Youth Detention Center,H,Department of Juvenile Justice,458,0,0,0,0,0,90.67,93,2,2,0,3.2,0
Department of Juvenile Justice,Department of Juvenile Justice,Martha K. Glaze Regional Youth Detention Center,H,Department of Juvenile Justice,317,0,0,0,0,0,93.31,53,18,24,0,12.7,0
Department of Juvenile Justice,Department of Juvenile Justice,Claxton Regional Youth Detention Center,M,Department of Juvenile Justice,967,0,0,0,0,0,62.2,63,7,26,0,3.1,0
Department of Juvenile Justice,Department of Juvenile Justice,Aaron Cohn Regional Youth Detention Center,H,Department of Juvenile Justice,384,0,0,0,0,0,62.5,75,7,2,0,5.8,0
Department of Juvenile Justice,Department of Juvenile Justice,Elbert Shaw Regional Youth Detention Center,H,Department of Juvenile Justice,698,0,0,0,0,0,88.87,52,18,26,0,3.6,0
Department of Juvenile Justice,Department of Juvenile Justice,DeKalb Regional Youth Detention Center,H,Department of Juvenile Justice,803,0,0,0,0,0,52.38,58,14,16,0,8,0
